frames=17648
samplerate=44100, outrate=32768
channels=2
num_items=35296
Read 35296 items
idx = 3849	 inval = -1595736064	 outidx = 1430	 outval = -47
idx = 3851	 inval = -1595473920	 outidx = 1431	 outval = -47
idx = 3854	 inval = -1595146240	 outidx = 1432	 outval = -47
idx = 3857	 inval = -1594884096	 outidx = 1433	 outval = -47
idx = 3859	 inval = -1594687488	 outidx = 1434	 outval = -47
idx = 3862	 inval = -1594228736	 outidx = 1435	 outval = -47
idx = 3865	 inval = -1594097664	 outidx = 1436	 outval = -47
idx = 3867	 inval = -1593835520	 outidx = 1437	 outval = -47
idx = 3870	 inval = -1593507840	 outidx = 1438	 outval = -47
idx = 3873	 inval = -1593311232	 outidx = 1439	 outval = -47
idx = 3878	 inval = -1592721408	 outidx = 1441	 outval = -47
idx = 3881	 inval = -1592524800	 outidx = 1442	 outval = -47
idx = 3884	 inval = -1592066048	 outidx = 1443	 outval = -47
idx = 3886	 inval = -1591934976	 outidx = 1444	 outval = -47
idx = 3889	 inval = -1591738368	 outidx = 1445	 outval = -47
idx = 3892	 inval = -1591214080	 outidx = 1446	 outval = -47
idx = 3894	 inval = -1591083008	 outidx = 1447	 outval = -47
idx = 3897	 inval = -1590951936	 outidx = 1448	 outval = -47
idx = 3900	 inval = -1590493184	 outidx = 1449	 outval = -47
idx = 3902	 inval = -1590296576	 outidx = 1450	 outval = -47
idx = 3908	 inval = -1589706752	 outidx = 1452	 outval = -47
idx = 3910	 inval = -1589575680	 outidx = 1453	 outval = -47
idx = 3913	 inval = -1589313536	 outidx = 1454	 outval = -47
idx = 3916	 inval = -1588920320	 outidx = 1455	 outval = -47
idx = 3919	 inval = -1588723712	 outidx = 1456	 outval = -47
idx = 3921	 inval = -1588527104	 outidx = 1457	 outval = -47
idx = 3924	 inval = -1588133888	 outidx = 1458	 outval = -47
idx = 3927	 inval = -1587871744	 outidx = 1459	 outval = -47
idx = 3929	 inval = -1587740672	 outidx = 1460	 outval = -47
idx = 3932	 inval = -1587216384	 outidx = 1461	 outval = -47
idx = 3937	 inval = -1586823168	 outidx = 1463	 outval = -47
idx = 3940	 inval = -1586429952	 outidx = 1464	 outval = -47
idx = 3943	 inval = -1586233344	 outidx = 1465	 outval = -47
idx = 3945	 inval = -1586036736	 outidx = 1466	 outval = -47
idx = 3948	 inval = -1585643520	 outidx = 1467	 outval = -47
idx = 3951	 inval = -1585446912	 outidx = 1468	 outval = -47
idx = 3954	 inval = -1585119232	 outidx = 1469	 outval = -47
idx = 3956	 inval = -1584857088	 outidx = 1470	 outval = -47
idx = 3959	 inval = -1584660480	 outidx = 1471	 outval = -47
idx = 3962	 inval = -1584332800	 outidx = 1472	 outval = -47
idx = 3967	 inval = -1583874048	 outidx = 1474	 outval = -47
idx = 3970	 inval = -1583480832	 outidx = 1475	 outval = -47
idx = 3972	 inval = -1583349760	 outidx = 1476	 outval = -47
idx = 3975	 inval = -1583087616	 outidx = 1477	 outval = -47
idx = 3978	 inval = -1582628864	 outidx = 1478	 outval = -47
idx = 3980	 inval = -1582432256	 outidx = 1479	 outval = -47
idx = 3983	 inval = -1582301184	 outidx = 1480	 outval = -47
idx = 3986	 inval = -1581842432	 outidx = 1481	 outval = -47
idx = 3989	 inval = -1581645824	 outidx = 1482	 outval = -47
idx = 3991	 inval = -1581449216	 outidx = 1483	 outval = -47
idx = 3997	 inval = -1580924928	 outidx = 1485	 outval = -47
idx = 3999	 inval = -1580662784	 outidx = 1486	 outval = -47
idx = 4002	 inval = -1580335104	 outidx = 1487	 outval = -47
idx = 4005	 inval = -1580138496	 outidx = 1488	 outval = -47
idx = 4007	 inval = -1579876352	 outidx = 1489	 outval = -47
idx = 4010	 inval = -1579483136	 outidx = 1490	 outval = -47
idx = 4013	 inval = -1579286528	 outidx = 1491	 outval = -47
idx = 4015	 inval = -1579155456	 outidx = 1492	 outval = -47
idx = 4018	 inval = -1578631168	 outidx = 1493	 outval = -47
idx = 4021	 inval = -1578369024	 outidx = 1494	 outval = -47
idx = 4026	 inval = -1577844736	 outidx = 1496	 outval = -47
idx = 4029	 inval = -1577648128	 outidx = 1497	 outval = -47
idx = 4032	 inval = -1577189376	 outidx = 1498	 outval = -47
idx = 4034	 inval = -1577058304	 outidx = 1499	 outval = -47
idx = 4037	 inval = -1576927232	 outidx = 1500	 outval = -46
idx = 4040	 inval = -1576468480	 outidx = 1501	 outval = -46
idx = 4042	 inval = -1576271872	 outidx = 1502	 outval = -46
idx = 4045	 inval = -1576075264	 outidx = 1503	 outval = -46
idx = 4048	 inval = -1575682048	 outidx = 1504	 outval = -46
idx = 4050	 inval = -1575550976	 outidx = 1505	 outval = -46
idx = 4056	 inval = -1574961152	 outidx = 1507	 outval = -46
idx = 4059	 inval = -1574633472	 outidx = 1508	 outval = -46
idx = 4061	 inval = -1574436864	 outidx = 1509	 outval = -46
idx = 4064	 inval = -1574043648	 outidx = 1510	 outval = -46
idx = 4067	 inval = -1573847040	 outidx = 1511	 outval = -46
idx = 4069	 inval = -1573715968	 outidx = 1512	 outval = -46
idx = 4072	 inval = -1573257216	 outidx = 1513	 outval = -46
idx = 4075	 inval = -1573060608	 outidx = 1514	 outval = -46
idx = 4077	 inval = -1572864000	 outidx = 1515	 outval = -46
idx = 4080	 inval = -1572470784	 outidx = 1516	 outval = -46
idx = 4085	 inval = -1572077568	 outidx = 1518	 outval = -46
idx = 4088	 inval = -1571749888	 outidx = 1519	 outval = -46
idx = 4091	 inval = -1571553280	 outidx = 1520	 outval = -46
idx = 4094	 inval = -1571094528	 outidx = 1521	 outval = -46
idx = 4096	 inval = -1473839104	 outidx = 1522	 outval = -43
idx = 4099	 inval = -1473576960	 outidx = 1523	 outval = -43
idx = 4102	 inval = -1473249280	 outidx = 1524	 outval = -43
idx = 4104	 inval = -1473052672	 outidx = 1525	 outval = -43
idx = 4107	 inval = -1472856064	 outidx = 1526	 outval = -43
idx = 4110	 inval = -1472462848	 outidx = 1527	 outval = -43
idx = 4115	 inval = -1472135168	 outidx = 1529	 outval = -43
idx = 4118	 inval = -1471807488	 outidx = 1530	 outval = -43
idx = 4120	 inval = -1471545344	 outidx = 1531	 outval = -43
idx = 4123	 inval = -1471479808	 outidx = 1532	 outval = -43
idx = 4126	 inval = -1471021056	 outidx = 1533	 outval = -43
idx = 4128	 inval = -1470889984	 outidx = 1534	 outval = -43
idx = 4131	 inval = -1470693376	 outidx = 1535	 outval = -43
idx = 4134	 inval = -1470365696	 outidx = 1536	 outval = -43
idx = 4137	 inval = -1470169088	 outidx = 1537	 outval = -43
idx = 4139	 inval = -1469906944	 outidx = 1538	 outval = -43
idx = 4145	 inval = -1469382656	 outidx = 1540	 outval = -43
idx = 4147	 inval = -1469120512	 outidx = 1541	 outval = -43
idx = 4150	 inval = -1468792832	 outidx = 1542	 outval = -43
idx = 4153	 inval = -1468530688	 outidx = 1543	 outval = -43
idx = 4155	 inval = -1468399616	 outidx = 1544	 outval = -43
idx = 4158	 inval = -1468006400	 outidx = 1545	 outval = -43
idx = 4161	 inval = -1467875328	 outidx = 1546	 outval = -43
idx = 4163	 inval = -1467744256	 outidx = 1547	 outval = -43
idx = 4166	 inval = -1467351040	 outidx = 1548	 outval = -43
idx = 4169	 inval = -1467154432	 outidx = 1549	 outval = -43
idx = 4174	 inval = -1466564608	 outidx = 1551	 outval = -43
idx = 4177	 inval = -1466433536	 outidx = 1552	 outval = -43
idx = 4180	 inval = -1465974784	 outidx = 1553	 outval = -43
idx = 4182	 inval = -1465778176	 outidx = 1554	 outval = -43
idx = 4185	 inval = -1465581568	 outidx = 1555	 outval = -43
idx = 4188	 inval = -1465188352	 outidx = 1556	 outval = -43
idx = 4190	 inval = -1464991744	 outidx = 1557	 outval = -43
idx = 4193	 inval = -1464795136	 outidx = 1558	 outval = -43
idx = 4196	 inval = -1464401920	 outidx = 1559	 outval = -43
idx = 4198	 inval = -1464270848	 outidx = 1560	 outval = -43
idx = 4204	 inval = -1463746560	 outidx = 1562	 outval = -43
idx = 4207	 inval = -1463549952	 outidx = 1563	 outval = -43
idx = 4209	 inval = -1463484416	 outidx = 1564	 outval = -43
idx = 4212	 inval = -1463025664	 outidx = 1565	 outval = -43
idx = 4215	 inval = -1462829056	 outidx = 1566	 outval = -43
idx = 4217	 inval = -1462697984	 outidx = 1567	 outval = -43
idx = 4220	 inval = -1462304768	 outidx = 1568	 outval = -43
idx = 4223	 inval = -1462108160	 outidx = 1569	 outval = -43
idx = 4225	 inval = -1461977088	 outidx = 1570	 outval = -43
idx = 4228	 inval = -1461452800	 outidx = 1571	 outval = -43
idx = 4233	 inval = -1461059584	 outidx = 1573	 outval = -43
idx = 4236	 inval = -1460731904	 outidx = 1574	 outval = -43
idx = 4239	 inval = -1460535296	 outidx = 1575	 outval = -43
idx = 4242	 inval = -1460207616	 outidx = 1576	 outval = -43
idx = 4244	 inval = -1459945472	 outidx = 1577	 outval = -43
idx = 4247	 inval = -1459814400	 outidx = 1578	 outval = -43
idx = 4250	 inval = -1459486720	 outidx = 1579	 outval = -43
idx = 4252	 inval = -1459290112	 outidx = 1580	 outval = -43
idx = 4255	 inval = -1459093504	 outidx = 1581	 outval = -43
idx = 4258	 inval = -1458700288	 outidx = 1582	 outval = -43
idx = 4263	 inval = -1458372608	 outidx = 1584	 outval = -43
idx = 4266	 inval = -1457979392	 outidx = 1585	 outval = -43
idx = 4268	 inval = -1457848320	 outidx = 1586	 outval = -43
idx = 4271	 inval = -1457586176	 outidx = 1587	 outval = -43
idx = 4274	 inval = -1457127424	 outidx = 1588	 outval = -43
idx = 4277	 inval = -1456996352	 outidx = 1589	 outval = -43
idx = 4279	 inval = -1456799744	 outidx = 1590	 outval = -43
idx = 4282	 inval = -1456472064	 outidx = 1591	 outval = -43
idx = 4285	 inval = -1456209920	 outidx = 1592	 outval = -43
idx = 4287	 inval = -1456078848	 outidx = 1593	 outval = -43
idx = 4293	 inval = -1455489024	 outidx = 1595	 outval = -43
idx = 4295	 inval = -1455357952	 outidx = 1596	 outval = -43
idx = 4298	 inval = -743571456	 outidx = 1597	 outval = -22
idx = 4301	 inval = -121241600	 outidx = 1598	 outval = -3
idx = 4303	 inval = 336330752	 outidx = 1599	 outval = 10
idx = 4306	 inval = -444268544	 outidx = 1600	 outval = -13
idx = 4309	 inval = -741605376	 outidx = 1601	 outval = -22
idx = 4312	 inval = -1102839808	 outidx = 1602	 outval = -32
idx = 4314	 inval = -1207500800	 outidx = 1603	 outval = -35
idx = 4317	 inval = -1280835584	 outidx = 1604	 outval = -38
idx = 4322	 inval = -1393295360	 outidx = 1606	 outval = -41
idx = 4325	 inval = -1410990080	 outidx = 1607	 outval = -42
idx = 4328	 inval = -1431830528	 outidx = 1608	 outval = -42
idx = 4330	 inval = -1437728768	 outidx = 1609	 outval = -42
idx = 4333	 inval = -1441857536	 outidx = 1610	 outval = -42
idx = 4336	 inval = -1446576128	 outidx = 1611	 outval = -43
idx = 4338	 inval = -1447821312	 outidx = 1612	 outval = -43
idx = 4341	 inval = -1448673280	 outidx = 1613	 outval = -43
idx = 4344	 inval = -1449590784	 outidx = 1614	 outval = -43
idx = 4347	 inval = -1449721856	 outidx = 1615	 outval = -43
idx = 4352	 inval = -1449721856	 outidx = 1617	 outval = -43
idx = 4355	 inval = -1449590784	 outidx = 1618	 outval = -43
idx = 4357	 inval = -1449525248	 outidx = 1619	 outval = -43
idx = 4360	 inval = -1449197568	 outidx = 1620	 outval = -43
idx = 4363	 inval = -1449000960	 outidx = 1621	 outval = -43
idx = 4365	 inval = -1448804352	 outidx = 1622	 outval = -43
idx = 4368	 inval = -1448476672	 outidx = 1623	 outval = -43
idx = 4371	 inval = -1448280064	 outidx = 1624	 outval = -43
idx = 4373	 inval = -1448083456	 outidx = 1625	 outval = -43
idx = 4376	 inval = -1447755776	 outidx = 1626	 outval = -43
idx = 4382	 inval = -1447165952	 outidx = 1628	 outval = -43
idx = 4384	 inval = -1447034880	 outidx = 1629	 outval = -43
idx = 4387	 inval = -1446838272	 outidx = 1630	 outval = -43
idx = 4390	 inval = -1446510592	 outidx = 1631	 outval = -43
idx = 4392	 inval = -1446313984	 outidx = 1632	 outval = -43
idx = 4395	 inval = -1446051840	 outidx = 1633	 outval = -43
idx = 4398	 inval = -1445724160	 outidx = 1634	 outval = -43
idx = 4400	 inval = -1445593088	 outidx = 1635	 outval = -43
idx = 4403	 inval = -1445396480	 outidx = 1636	 outval = -43
idx = 4406	 inval = -1445003264	 outidx = 1637	 outval = -43
idx = 4411	 inval = -1444544512	 outidx = 1639	 outval = -43
idx = 4414	 inval = -1444151296	 outidx = 1640	 outval = -43
idx = 4416	 inval = -1444020224	 outidx = 1641	 outval = -43
idx = 4419	 inval = -1443823616	 outidx = 1642	 outval = -43
idx = 4422	 inval = -1443495936	 outidx = 1643	 outval = -43
idx = 4425	 inval = -1443233792	 outidx = 1644	 outval = -43
idx = 4427	 inval = -1443037184	 outidx = 1645	 outval = -43
idx = 4430	 inval = -1442775040	 outidx = 1646	 outval = -42
idx = 4433	 inval = -1442578432	 outidx = 1647	 outval = -42
idx = 4435	 inval = -1442381824	 outidx = 1648	 outval = -42
idx = 4441	 inval = -1441792000	 outidx = 1650	 outval = -42
idx = 4443	 inval = -1441660928	 outidx = 1651	 outval = -42
idx = 4446	 inval = -1441333248	 outidx = 1652	 outval = -42
idx = 4449	 inval = -1441136640	 outidx = 1653	 outval = -42
idx = 4451	 inval = -1440940032	 outidx = 1654	 outval = -42
idx = 4454	 inval = -1440481280	 outidx = 1655	 outval = -42
idx = 4457	 inval = -1440350208	 outidx = 1656	 outval = -42
idx = 4460	 inval = -1439956992	 outidx = 1657	 outval = -42
idx = 4462	 inval = -1439760384	 outidx = 1658	 outval = -42
idx = 4465	 inval = -1439563776	 outidx = 1659	 outval = -42
idx = 4470	 inval = -1439039488	 outidx = 1661	 outval = -42
idx = 4473	 inval = -1438842880	 outidx = 1662	 outval = -42
idx = 4476	 inval = -1438580736	 outidx = 1663	 outval = -42
idx = 4478	 inval = -1438318592	 outidx = 1664	 outval = -42
idx = 4481	 inval = -1438121984	 outidx = 1665	 outval = -42
idx = 4484	 inval = -1437794304	 outidx = 1666	 outval = -42
idx = 4486	 inval = -1437597696	 outidx = 1667	 outval = -42
idx = 4489	 inval = -1437401088	 outidx = 1668	 outval = -42
idx = 4492	 inval = -1437073408	 outidx = 1669	 outval = -42
idx = 4495	 inval = -1436811264	 outidx = 1670	 outval = -42
idx = 4500	 inval = -1436221440	 outidx = 1672	 outval = -42
idx = 4503	 inval = -1436090368	 outidx = 1673	 outval = -42
idx = 4505	 inval = -1435828224	 outidx = 1674	 outval = -42
idx = 4508	 inval = -1435500544	 outidx = 1675	 outval = -42
idx = 4511	 inval = -1435303936	 outidx = 1676	 outval = -42
idx = 4513	 inval = -1435041792	 outidx = 1677	 outval = -42
idx = 4516	 inval = -1434714112	 outidx = 1678	 outval = -42
idx = 4519	 inval = -1434583040	 outidx = 1679	 outval = -42
idx = 4521	 inval = -1434386432	 outidx = 1680	 outval = -42
idx = 4524	 inval = -1434124288	 outidx = 1681	 outval = -42
idx = 4530	 inval = -1433600000	 outidx = 1683	 outval = -42
idx = 4532	 inval = -1433337856	 outidx = 1684	 outval = -42
idx = 4535	 inval = -1433141248	 outidx = 1685	 outval = -42
idx = 4538	 inval = -1432813568	 outidx = 1686	 outval = -42
idx = 4540	 inval = -1432616960	 outidx = 1687	 outval = -42
idx = 4543	 inval = -1432485888	 outidx = 1688	 outval = -42
idx = 4546	 inval = -1432027136	 outidx = 1689	 outval = -42
idx = 4548	 inval = -1431764992	 outidx = 1690	 outval = -42
idx = 4551	 inval = -1431633920	 outidx = 1691	 outval = -42
idx = 4554	 inval = -1431240704	 outidx = 1692	 outval = -42
idx = 4559	 inval = -1430913024	 outidx = 1694	 outval = -42
idx = 4562	 inval = -1430585344	 outidx = 1695	 outval = -42
idx = 4565	 inval = -1430323200	 outidx = 1696	 outval = -42
idx = 4567	 inval = -1430192128	 outidx = 1697	 outval = -42
idx = 4570	 inval = -1429864448	 outidx = 1698	 outval = -42
idx = 4573	 inval = -1429667840	 outidx = 1699	 outval = -42
idx = 4575	 inval = -1429471232	 outidx = 1700	 outval = -42
idx = 4578	 inval = -1429143552	 outidx = 1701	 outval = -42
idx = 4581	 inval = -1428881408	 outidx = 1702	 outval = -42
idx = 4583	 inval = -1428750336	 outidx = 1703	 outval = -42
idx = 4589	 inval = -1428160512	 outidx = 1705	 outval = -42
idx = 4591	 inval = -1427963904	 outidx = 1706	 outval = -42
idx = 4594	 inval = -1427570688	 outidx = 1707	 outval = -42
idx = 4597	 inval = -1427374080	 outidx = 1708	 outval = -42
idx = 4600	 inval = -1426980864	 outidx = 1709	 outval = -42
idx = 4602	 inval = -1426784256	 outidx = 1710	 outval = -42
idx = 4605	 inval = -1426653184	 outidx = 1711	 outval = -42
idx = 4608	 inval = -1426259968	 outidx = 1712	 outval = -42
idx = 4610	 inval = -1426128896	 outidx = 1713	 outval = -42
idx = 4613	 inval = -1425997824	 outidx = 1714	 outval = -42
idx = 4618	 inval = -1425408000	 outidx = 1716	 outval = -42
idx = 4621	 inval = -1425211392	 outidx = 1717	 outval = -42
idx = 4624	 inval = -1424883712	 outidx = 1718	 outval = -42
idx = 4626	 inval = -1424687104	 outidx = 1719	 outval = -42
idx = 4629	 inval = -1424490496	 outidx = 1720	 outval = -42
idx = 4632	 inval = -1424162816	 outidx = 1721	 outval = -42
idx = 4635	 inval = -1423966208	 outidx = 1722	 outval = -42
idx = 4637	 inval = -1423704064	 outidx = 1723	 outval = -42
idx = 4640	 inval = -1423310848	 outidx = 1724	 outval = -42
idx = 4643	 inval = -1423114240	 outidx = 1725	 outval = -42
idx = 4648	 inval = -1422589952	 outidx = 1727	 outval = -42
idx = 4651	 inval = -1422393344	 outidx = 1728	 outval = -42
idx = 4653	 inval = -1422196736	 outidx = 1729	 outval = -42
idx = 4656	 inval = -1421869056	 outidx = 1730	 outval = -42
idx = 4659	 inval = -1421672448	 outidx = 1731	 outval = -42
idx = 4661	 inval = -1421541376	 outidx = 1732	 outval = -42
idx = 4664	 inval = -1421213696	 outidx = 1733	 outval = -42
idx = 4667	 inval = -1421017088	 outidx = 1734	 outval = -42
idx = 4670	 inval = -1420623872	 outidx = 1735	 outval = -42
idx = 4672	 inval = -1420427264	 outidx = 1736	 outval = -42
idx = 4678	 inval = -1419837440	 outidx = 1738	 outval = -42
idx = 4680	 inval = -1419640832	 outidx = 1739	 outval = -42
idx = 4683	 inval = -1419444224	 outidx = 1740	 outval = -42
idx = 4686	 inval = -1419116544	 outidx = 1741	 outval = -42
idx = 4688	 inval = -1418919936	 outidx = 1742	 outval = -42
idx = 4691	 inval = -1418723328	 outidx = 1743	 outval = -42
idx = 4694	 inval = -1418395648	 outidx = 1744	 outval = -42
idx = 4696	 inval = -1418199040	 outidx = 1745	 outval = -42
idx = 4699	 inval = -1418067968	 outidx = 1746	 outval = -42
idx = 4702	 inval = -1417674752	 outidx = 1747	 outval = -42
idx = 4707	 inval = -1417347072	 outidx = 1749	 outval = -42
idx = 4710	 inval = -1417019392	 outidx = 1750	 outval = -42
idx = 4713	 inval = -1416757248	 outidx = 1751	 outval = -42
idx = 4715	 inval = -1416626176	 outidx = 1752	 outval = -42
idx = 4718	 inval = -1416232960	 outidx = 1753	 outval = -42
idx = 4721	 inval = -1416036352	 outidx = 1754	 outval = -42
idx = 4723	 inval = -1415905280	 outidx = 1755	 outval = -42
idx = 4726	 inval = -1415446528	 outidx = 1756	 outval = -42
idx = 4729	 inval = -1415184384	 outidx = 1757	 outval = -42
idx = 4731	 inval = -1415118848	 outidx = 1758	 outval = -42
idx = 4737	 inval = -1414529024	 outidx = 1760	 outval = -42
idx = 4739	 inval = -1414332416	 outidx = 1761	 outval = -42
idx = 4742	 inval = -1414004736	 outidx = 1762	 outval = -42
idx = 4745	 inval = -1413742592	 outidx = 1763	 outval = -42
idx = 4748	 inval = -1413414912	 outidx = 1764	 outval = -42
idx = 4750	 inval = -1413283840	 outidx = 1765	 outval = -42
idx = 4753	 inval = -1413087232	 outidx = 1766	 outval = -42
idx = 4756	 inval = -1412759552	 outidx = 1767	 outval = -42
idx = 4758	 inval = -1412562944	 outidx = 1768	 outval = -42
idx = 4761	 inval = -1412300800	 outidx = 1769	 outval = -42
idx = 4766	 inval = -1411842048	 outidx = 1771	 outval = -42
idx = 4769	 inval = -1411645440	 outidx = 1772	 outval = -42
idx = 4772	 inval = -1411186688	 outidx = 1773	 outval = -42
idx = 4774	 inval = -1411055616	 outidx = 1774	 outval = -42
idx = 4777	 inval = -1410859008	 outidx = 1775	 outval = -42
idx = 4780	 inval = -1410465792	 outidx = 1776	 outval = -42
idx = 4783	 inval = -1410334720	 outidx = 1777	 outval = -42
idx = 4785	 inval = -1410138112	 outidx = 1778	 outval = -42
idx = 4788	 inval = -1409744896	 outidx = 1779	 outval = -42
idx = 4791	 inval = -1409613824	 outidx = 1780	 outval = -42
idx = 4796	 inval = -1409155072	 outidx = 1782	 outval = -41
idx = 4799	 inval = -1408892928	 outidx = 1783	 outval = -41
idx = 4801	 inval = -1408761856	 outidx = 1784	 outval = -41
idx = 4804	 inval = -1408368640	 outidx = 1785	 outval = -41
idx = 4807	 inval = -1408172032	 outidx = 1786	 outval = -41
idx = 4809	 inval = -1407975424	 outidx = 1787	 outval = -41
idx = 4812	 inval = -1407647744	 outidx = 1788	 outval = -41
idx = 4815	 inval = -1407385600	 outidx = 1789	 outval = -41
idx = 4818	 inval = -1406992384	 outidx = 1790	 outval = -41
idx = 4820	 inval = -1406795776	 outidx = 1791	 outval = -41
idx = 4826	 inval = -1406205952	 outidx = 1793	 outval = -41
idx = 4828	 inval = -1406074880	 outidx = 1794	 outval = -41
idx = 4831	 inval = -1405878272	 outidx = 1795	 outval = -41
idx = 4834	 inval = -1405485056	 outidx = 1796	 outval = -41
idx = 4836	 inval = -1405353984	 outidx = 1797	 outval = -41
idx = 4839	 inval = -1405157376	 outidx = 1798	 outval = -41
idx = 4842	 inval = -1404829696	 outidx = 1799	 outval = -41
idx = 4844	 inval = -1404698624	 outidx = 1800	 outval = -41
idx = 4847	 inval = -1404567552	 outidx = 1801	 outval = -41
idx = 4850	 inval = -1404239872	 outidx = 1802	 outval = -41
idx = 4855	 inval = -1403781120	 outidx = 1804	 outval = -41
idx = 4858	 inval = -1403453440	 outidx = 1805	 outval = -41
idx = 4861	 inval = -1403256832	 outidx = 1806	 outval = -41
idx = 4863	 inval = -1403060224	 outidx = 1807	 outval = -41
idx = 4866	 inval = -1402667008	 outidx = 1808	 outval = -41
idx = 4869	 inval = -1402404864	 outidx = 1809	 outval = -41
idx = 4871	 inval = -1402273792	 outidx = 1810	 outval = -41
idx = 4874	 inval = -1401880576	 outidx = 1811	 outval = -41
idx = 4877	 inval = -1401749504	 outidx = 1812	 outval = -41
idx = 4879	 inval = -1401552896	 outidx = 1813	 outval = -41
idx = 4885	 inval = -1400963072	 outidx = 1815	 outval = -41
idx = 4888	 inval = -1400700928	 outidx = 1816	 outval = -41
idx = 4890	 inval = -1400504320	 outidx = 1817	 outval = -41
idx = 4893	 inval = -1400307712	 outidx = 1818	 outval = -41
idx = 4896	 inval = -1399980032	 outidx = 1819	 outval = -41
idx = 4898	 inval = -1399783424	 outidx = 1820	 outval = -41
idx = 4901	 inval = -1399586816	 outidx = 1821	 outval = -41
idx = 4904	 inval = -1399259136	 outidx = 1822	 outval = -41
idx = 4906	 inval = -1398996992	 outidx = 1823	 outval = -41
idx = 4909	 inval = -1398800384	 outidx = 1824	 outval = -41
idx = 4914	 inval = -1398210560	 outidx = 1826	 outval = -41
idx = 4917	 inval = -1398079488	 outidx = 1827	 outval = -41
idx = 4920	 inval = -1397686272	 outidx = 1828	 outval = -41
idx = 4923	 inval = -1397489664	 outidx = 1829	 outval = -41
idx = 4925	 inval = -1397293056	 outidx = 1830	 outval = -41
idx = 4928	 inval = -1396965376	 outidx = 1831	 outval = -41
idx = 4931	 inval = -1396834304	 outidx = 1832	 outval = -41
idx = 4933	 inval = -1396637696	 outidx = 1833	 outval = -41
idx = 4936	 inval = -1396310016	 outidx = 1834	 outval = -41
idx = 4939	 inval = -1396178944	 outidx = 1835	 outval = -41
idx = 4944	 inval = -1395589120	 outidx = 1837	 outval = -41
idx = 4947	 inval = -1395392512	 outidx = 1838	 outval = -41
idx = 4949	 inval = -1395195904	 outidx = 1839	 outval = -41
idx = 4952	 inval = -1394802688	 outidx = 1840	 outval = -41
idx = 4955	 inval = -1394671616	 outidx = 1841	 outval = -41
idx = 4958	 inval = -1394278400	 outidx = 1842	 outval = -41
idx = 4960	 inval = -1394081792	 outidx = 1843	 outval = -41
idx = 4963	 inval = -1393819648	 outidx = 1844	 outval = -41
idx = 4966	 inval = -1393491968	 outidx = 1845	 outval = -41
idx = 4968	 inval = -1393295360	 outidx = 1846	 outval = -41
idx = 4974	 inval = -1392771072	 outidx = 1848	 outval = -41
idx = 4976	 inval = -1392640000	 outidx = 1849	 outval = -41
idx = 4979	 inval = -1392443392	 outidx = 1850	 outval = -41
idx = 4982	 inval = -1392115712	 outidx = 1851	 outval = -41
idx = 4984	 inval = -1391919104	 outidx = 1852	 outval = -41
idx = 4987	 inval = -1391788032	 outidx = 1853	 outval = -41
idx = 4990	 inval = -1391394816	 outidx = 1854	 outval = -41
idx = 4993	 inval = -1391198208	 outidx = 1855	 outval = -41
idx = 4995	 inval = -1391001600	 outidx = 1856	 outval = -41
idx = 4998	 inval = -1390673920	 outidx = 1857	 outval = -41
idx = 5003	 inval = -1390215168	 outidx = 1859	 outval = -41
idx = 5006	 inval = -1389887488	 outidx = 1860	 outval = -41
idx = 5009	 inval = -1389690880	 outidx = 1861	 outval = -41
idx = 5011	 inval = -1389559808	 outidx = 1862	 outval = -41
idx = 5014	 inval = -1389166592	 outidx = 1863	 outval = -41
idx = 5017	 inval = -1389035520	 outidx = 1864	 outval = -41
idx = 5019	 inval = -1388773376	 outidx = 1865	 outval = -41
idx = 5022	 inval = -1388380160	 outidx = 1866	 outval = -41
idx = 5025	 inval = -1388314624	 outidx = 1867	 outval = -41
idx = 5028	 inval = -1387921408	 outidx = 1868	 outval = -41
idx = 5033	 inval = -1387593728	 outidx = 1870	 outval = -41
idx = 5036	 inval = -1387266048	 outidx = 1871	 outval = -41
idx = 5038	 inval = -1387003904	 outidx = 1872	 outval = -41
idx = 5041	 inval = -1386872832	 outidx = 1873	 outval = -41
idx = 5044	 inval = -1386479616	 outidx = 1874	 outval = -41
idx = 5046	 inval = -1386348544	 outidx = 1875	 outval = -41
idx = 5049	 inval = -1386020864	 outidx = 1876	 outval = -41
idx = 5052	 inval = -1385693184	 outidx = 1877	 outval = -41
idx = 5054	 inval = -1385496576	 outidx = 1878	 outval = -41
idx = 5057	 inval = -1385299968	 outidx = 1879	 outval = -41
idx = 5062	 inval = -1384775680	 outidx = 1881	 outval = -41
idx = 5065	 inval = -1384644608	 outidx = 1882	 outval = -41
idx = 5068	 inval = -1384251392	 outidx = 1883	 outval = -41
idx = 5071	 inval = -1384054784	 outidx = 1884	 outval = -41
idx = 5073	 inval = -1383923712	 outidx = 1885	 outval = -41
idx = 5076	 inval = -1383596032	 outidx = 1886	 outval = -41
idx = 5079	 inval = -1383399424	 outidx = 1887	 outval = -41
idx = 5081	 inval = -1383202816	 outidx = 1888	 outval = -41
idx = 5084	 inval = -1382875136	 outidx = 1889	 outval = -41
idx = 5087	 inval = -1382678528	 outidx = 1890	 outval = -41
idx = 5092	 inval = -756088832	 outidx = 1892	 outval = -22
idx = 5095	 inval = -183435264	 outidx = 1893	 outval = -5
idx = 5097	 inval = 250216448	 outidx = 1894	 outval = 7
